assists,attacking_bonus,big_chances_created,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clearances_blocks_interceptions,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,crosses,defending_bonus,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,id,in_dreamteam,key_passes,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,recoveries,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
1,0,0,100,100,2,15,536030,0,0,0,0,1,0,1,3,0.3,0.0,1,Oliver,0.0,5,1,444,False,5,466,,2021-08-23T11:38:52.394187Z,45,0,0,0,536030.jpg,1.8,19,0,0,Alfonsi,0.0,False,None,a,13,6810,27,29,0,17,0,0.0,6.0,Alfonsi,3
0,0,0,None,None,3,3,244624,0,0,-4,4,1,0,0,4,0.7,0.0,1,Des,0.0,3,0,453,False,1,359,,None,46,0,0,0,244624.jpg,1.5,11,0,0,Kunst,0.0,False,None,a,13,6810,12,17,0,15,0,0.0,2.6,Kunst,1
0,0,0,None,None,0,1,173951,0,0,0,0,0,0,0,2,0.0,0.0,0,Adnan,0.0,0,0,479,False,0,1,,None,45,0,0,0,173951.jpg,1.0,0,0,0,Kojic,0.0,False,None,a,13,6810,1,1,0,0,0,0.0,0.2,Kojic,0
0,0,0,None,None,0,0,522114,0,0,0,0,0,0,0,2,None,1.2,0,Noah,0.0,0,0,522,False,0,0,,None,40,0,0,0,522114.jpg,0.0,0,0,0,Johansson,0.0,False,None,a,13,6810,0,0,0,0,0,0.0,0.0,N Johansson,0
1,2,2,100,100,9,11,507930,0,0,-1,1,4,0,2,4,3.3,0.0,6,Amin,0.0,18,8,27,False,15,1537,,2021-07-16T12:07:19.769199Z,54,0,0,0,507930.jpg,3.7,48,0,0,Sarr,8.2,False,None,a,14,2360,82,5572,0,3229,0,0.0,15.2,Sarr,2
2,9,1,None,None,11,15,156601,0,0,-4,4,28,6,0,3,5.7,0.0,3,Elias,0.0,9,1,184,False,29,1296,,None,66,0,0,0,156601.jpg,3.8,80,0,0,Andersson,2.8,False,None,a,14,2360,68,173,0,1196,0,0.0,10.3,Andersson,1
0,0,0,None,None,13,27,164595,0,0,3,-3,0,22,5,1,6.0,0.0,8,Carljohan,0.0,14,0,350,False,0,1800,,None,53,0,0,1,164595.jpg,6.4,192,0,61,Eriksson,13.0,False,None,a,14,2360,128,4394,0,1359,0,0.0,24.2,Eriksson,1
0,0,0,None,None,2,6,428645,0,0,-2,2,0,12,0,1,0.0,0.0,0,Samuel,0.0,13,0,351,False,0,900,,None,48,0,0,0,428645.jpg,4.4,95,0,36,Brolin,1.6,False,None,a,14,2360,44,406,0,775,0,0.0,9.2,Brolin,0
0,0,0,None,None,0,0,531422,0,0,-1,1,0,0,0,1,0.0,0.0,0,Pontus,0.0,0,0,352,False,0,0,,None,39,0,0,0,531422.jpg,0.0,0,0,0,Zvar,0.8,False,None,a,14,2360,0,83,0,147,0,0.0,0.0,Zvar,0
0,0,0,0,0,3,120,194971,0,0,-1,1,1,16,2,2,0.0,0.0,0,Eric,0.0,13,1,353,False,5,990,Lämnat för Altayspor.,2021-07-19T08:34:37.487117Z,49,0,0,0,194971.jpg,4.7,47,0,0,Björkander,2.0,False,None,u,14,2360,52,1508,0,1975,0,0.0,10.6,Björkander,0
1,2,1,100,100,15,189,225243,0,0,1,-1,4,24,0,2,5.3,0.0,6,Max,0.0,26,0,354,False,13,2605,,2021-07-06T07:34:50.946910Z,51,0,0,0,225243.jpg,4.7,124,0,0,Watson,5.6,False,None,a,14,2360,136,1766,0,937,0,0.0,26.7,Watson,2
0,0,0,100,100,0,0,501555,0,0,-1,1,0,0,0,2,0.0,0.0,0,Jasen,0.0,0,0,355,False,0,0,,2021-04-12T07:28:51.073609Z,44,0,0,0,501555.jpg,0.0,0,0,0,Khayat,0.1,False,None,a,14,2360,0,4,0,14,0,0.0,0.0,Khayat,0
0,0,0,0,0,1,41,214920,0,0,-4,4,0,5,0,2,0.0,0.0,0,Daan,0.0,7,0,356,False,2,513,Har lämnat klubben.,2021-08-31T09:00:31.967201Z,46,0,0,0,214920.jpg,2.9,26,0,0,Klinkenberg,0.1,False,None,u,14,2360,20,14,0,69,0,0.0,4.3,Klinkenberg,0
6,9,5,None,None,12,63,198254,0,0,7,-7,23,15,5,2,7.7,0.0,7,Joel,0.0,25,5,357,True,29,2399,,None,62,0,0,0,198254.jpg,5.5,162,0,0,Nilsson,25.3,False,None,a,14,2360,166,11245,0,4156,0,0.0,26.8,Nilsson,2
0,0,0,None,None,0,0,173829,0,0,-3,3,2,0,0,2,0.0,0.0,0,Josip,0.0,1,0,358,False,2,48,,None,42,0,0,0,173829.jpg,1.0,7,0,0,Filipovic,0.1,False,None,a,14,2360,3,8,0,37,0,0.0,0.7,Filipovic,0
3,9,2,100,100,14,73,470843,0,0,4,-4,32,18,5,2,5.3,0.0,6,Kadir,0.0,24,2,359,True,35,2495,,2021-09-21T07:50:50.867180Z,59,0,0,0,470843.jpg,5.1,149,0,0,Hodzic,11.8,False,None,a,14,2360,149,5482,0,1791,0,0.0,25.3,Hodzic,5
1,3,1,None,None,2,22,100722,0,0,-4,4,11,3,0,3,1.0,0.0,0,Andreas,0.0,13,0,360,False,16,1067,,None,51,0,0,0,100722.jpg,1.8,56,0,0,Blomqvist,0.2,False,None,a,14,2360,46,19,0,90,0,0.0,9.0,Blomqvist,1
0,0,0,100,100,0,6,506231,0,0,-1,1,0,0,0,3,0.0,0.0,0,Adam,0.0,0,0,361,False,1,48,,2021-09-23T16:04:55.158013Z,44,0,0,0,506231.jpg,1.0,1,0,0,Petersson,0.1,False,None,a,14,2360,5,9,0,29,0,0.0,1.1,Petersson,0
2,15,3,100,100,6,20,66510,0,0,-5,5,37,2,0,3,0.3,0.0,5,David,0.0,20,0,362,False,38,1594,,2021-11-23T09:29:17.559161Z,60,0,1,0,66510.jpg,2.6,64,0,0,Löfquist,3.1,False,None,a,14,2360,65,383,0,2129,0,0.0,10.8,Löfquist,5
2,4,4,100,100,10,41,506236,0,0,-1,1,5,8,0,3,1.3,0.0,7,Viktor,0.0,15,0,363,False,11,1595,,2021-11-27T09:28:19.488543Z,44,0,0,0,506236.jpg,2.5,102,0,0,Gustafson,0.5,False,None,a,14,2360,67,214,0,162,0,0.0,15.2,Gustafson,6
1,2,1,100,100,15,56,169222,0,0,-1,1,2,15,0,3,3.7,0.0,4,Jesper,0.0,17,0,364,False,17,2215,,2021-11-26T09:36:28.456635Z,44,0,0,0,169222.jpg,2.8,162,0,0,Gustavsson,2.9,False,None,a,14,2360,79,801,0,1157,0,0.0,18.0,Gustavsson,8
0,0,0,None,None,0,0,506234,0,0,-2,2,0,0,0,3,0.0,0.0,0,Hampus,0.0,0,0,365,False,0,0,,None,43,0,0,0,506234.jpg,0.0,0,0,0,Holgersson,0.1,False,None,a,14,2360,0,30,0,27,0,0.0,0.0,Holgersson,0
0,1,1,100,100,3,23,59038,0,0,-2,2,1,5,0,3,0.0,0.0,0,Enoch,0.0,15,0,366,False,2,905,,2021-08-10T08:33:32.589586Z,48,0,0,0,59038.jpg,1.8,72,1,0,Kofi Adu,1.9,False,None,a,14,2360,35,137,0,664,0,0.0,7.3,Kofi Adu,1
0,0,0,100,100,0,1,467602,0,0,-1,1,0,0,0,3,0.0,0.0,0,Ludwig,0.0,0,0,367,False,0,12,,2021-10-27T12:21:02.725988Z,44,0,0,0,467602.jpg,0.0,0,0,0,Carlius,0.1,False,None,a,14,2360,0,11,0,14,0,0.0,0.0,Carlius,1
1,1,1,100,100,0,2,523993,0,0,-1,1,1,0,0,2,0.7,0.0,0,Herman,0.0,1,0,368,False,2,79,,2021-09-18T07:00:17.087545Z,44,0,0,0,523993.jpg,1.4,2,0,0,Johansson,0.1,False,None,a,14,2360,10,6,0,21,0,0.0,2.3,Johansson,1
2,3,2,100,100,11,42,483378,0,0,-3,3,3,5,1,4,4.7,0.0,12,Jacob,0.0,22,9,369,False,20,2276,,2021-11-02T09:07:11.789340Z,62,1,0,0,483378.jpg,3.7,88,0,0,Bergström,5.5,False,None,a,14,2360,107,2319,0,3116,0,0.0,17.3,Bergström,3
1,0,0,None,None,4,13,479403,0,0,-5,5,3,1,1,4,3.3,0.0,1,Mamudu,0.0,6,6,370,False,8,804,,None,50,0,0,0,479403.jpg,2.4,52,0,0,Moro,2.6,False,None,a,14,2360,64,237,0,1696,0,0.0,12.8,Moro,3
0,0,0,100,100,0,0,467607,0,0,-5,5,0,0,0,4,0.3,0.0,0,Taylor,0.0,1,0,371,False,1,84,,2021-06-28T08:53:42.543973Z,40,0,0,0,467607.jpg,1.0,4,0,0,Silverholt,1.6,False,None,a,14,2360,6,392,0,1770,0,0.0,1.5,Silverholt,0
0,0,0,0,0,0,1,198384,0,0,-3,3,0,0,0,4,0.0,0.0,0,Neftali,0.0,0,0,372,False,1,37,Återvänt till Sporting Gijon,2021-06-30T08:18:18.389168Z,52,0,0,0,198384.jpg,1.0,1,0,0,Manzambi,0.0,False,None,u,14,2360,4,5,0,32,0,0.0,0.8,Manzambi,0
0,0,0,100,100,0,0,200811,0,0,-3,3,0,0,0,2,0.0,0.0,0,Mark,0.0,0,0,373,False,0,0,,2021-10-27T12:21:02.684816Z,42,0,0,0,200811.jpg,0.0,0,0,0,Tokich,0.0,False,None,a,14,2360,0,8,0,24,0,0.0,0.0,Tokich,0
0,0,0,100,100,11,113,484478,0,0,-1,1,0,15,0,2,4.3,0.0,1,Ivan,0.0,21,0,422,False,5,1957,,2021-10-25T07:38:06.649534Z,44,0,0,0,484478.jpg,3.6,102,1,0,Kricak,1.2,False,None,a,14,2360,86,841,0,437,0,0.0,19.5,Kricak,8
0,0,0,None,None,1,5,538153,0,0,-1,1,1,0,0,4,0.7,0.0,0,Noah,0.0,3,0,443,False,2,186,,None,39,0,0,0,538153.jpg,1.1,6,0,0,Persson,0.2,False,None,a,14,2360,11,182,0,110,0,0.0,2.8,Persson,0
0,0,0,None,None,2,45,469584,0,0,0,0,0,5,0,2,0.3,0.0,1,Magnus,0.0,7,0,452,False,1,553,,None,50,0,0,0,469584.jpg,2.5,33,0,0,Wörts,0.0,False,None,a,14,2360,25,4,0,3,0,0.0,5.0,Wörts,0
1,0,0,None,None,12,99,420856,0,0,2,-2,0,18,2,2,6.0,0.0,8,Carlos,0.0,9,1,478,False,1,1461,,None,47,0,0,0,420856.jpg,6.1,93,0,0,Moros Gracia,2.6,False,None,a,14,2360,103,1309,0,302,0,0.0,21.9,Moros,2
0,0,0,100,100,0,2,198270,0,0,-10,10,0,0,0,4,0.0,0.0,0,Sam,0.0,0,1,482,False,0,84,,2021-09-13T11:36:43.751470Z,55,0,0,0,198270.jpg,2.0,4,0,0,Johnson,0.0,False,None,a,14,2360,10,43,0,34,0,0.0,1.8,Johnson,0
0,0,0,None,None,0,0,533632,0,0,0,0,0,0,0,3,1.2,0.0,1,Otto,0.0,0,0,521,False,0,5,,None,45,0,0,0,533632.jpg,1.0,0,0,0,Rosengren,0.0,False,None,a,14,2360,1,0,0,0,0,0.0,0.2,Rosengren,0
1,1,1,None,None,9,23,156607,0,0,7,-7,0,40,3,1,5.0,0.0,10,Malkolm,0.0,25,0,374,True,2,2610,,None,52,0,0,1,156607.jpg,5.3,315,0,78,Nilsson Säfqvist,26.7,False,None,a,15,466,154,9445,0,4478,0,0.0,29.6,Nilsson Säfqvist,1
0,0,0,None,None,0,0,479619,0,0,0,0,0,2,0,1,0.0,0.0,0,Malte,0.0,1,0,375,False,0,90,,None,40,0,0,0,479619.jpg,5.0,12,0,3,Påhlsson,6.7,False,None,a,15,466,5,1219,0,1841,0,0.0,1.2,Påhlsson,0
0,1,1,None,None,1,23,192734,0,0,-2,2,0,3,1,2,0.3,0.0,1,Alexander,0.0,1,0,376,False,2,213,,None,43,0,0,0,192734.jpg,1.9,11,0,0,Berntsson,0.2,False,None,a,15,466,21,14,0,59,0,0.0,4.9,Berntsson,0
1,5,4,None,None,9,146,209089,0,0,0,0,19,20,0,2,4.0,0.0,7,Andreas,0.0,26,0,377,False,17,2675,,None,50,0,0,0,209089.jpg,3.9,139,0,0,Bengtsson,0.8,False,None,a,15,466,117,405,0,302,0,0.0,23.4,Bengtsson,2
0,1,1,None,None,9,177,27646,0,0,2,-2,2,35,1,2,4.7,0.0,7,Andreas,0.0,26,1,378,False,12,2700,,None,57,0,0,0,27646.jpg,4.4,183,0,0,Johansson,5.0,False,None,a,15,466,131,1789,0,1303,0,0.0,23.0,Andreas Johansson,2
2,7,2,100,100,9,94,512777,0,0,3,-3,26,26,1,2,4.0,0.0,8,Edvin,0.0,22,0,379,False,26,2379,,2021-10-19T06:35:12.797465Z,48,0,0,0,512777.jpg,4.2,197,0,0,Kurtulus,5.8,False,None,a,15,466,121,6103,0,4054,0,0.0,25.2,Kurtulus,5
0,0,0,0,0,0,0,449937,0,0,-2,2,0,0,0,2,0.0,0.0,0,Isac,0.0,0,0,380,False,0,0,Skadad. Tillbaka i spel: okänt,2021-05-02T10:57:23.510273Z,38,0,0,0,449937.jpg,0.0,0,0,0,Larsson,0.9,False,None,i,15,466,0,39,0,424,0,0.0,0.0,Larsson,0
0,0,0,100,100,8,172,78947,0,0,-1,1,1,29,0,2,4.0,0.0,8,Joseph,0.0,25,0,381,False,9,2512,,2021-08-10T08:31:11.983557Z,54,0,0,0,78947.jpg,3.8,160,0,0,Baffo,1.8,False,None,a,15,466,107,432,0,472,0,0.0,19.8,Baffo,5
0,0,0,100,100,0,0,91072,0,0,-1,1,0,0,0,2,0.0,0.0,0,Viktor,0.0,0,0,382,False,0,0,,2021-04-06T08:30:37.462670Z,39,0,0,0,91072.jpg,0.0,0,0,0,Ljung,0.3,False,None,a,15,466,0,22,0,73,0,0.0,0.0,Ljung,0
0,0,0,None,None,0,0,27647,0,0,-5,5,0,0,0,3,0.0,0.0,0,Dusan,0.0,0,0,383,False,0,22,,None,45,0,0,0,27647.jpg,1.0,1,0,0,Djuric,0.3,False,None,a,15,466,1,12,0,150,0,0.0,0.2,Djuric,0
1,0,0,None,None,5,27,479616,0,0,-5,5,3,5,0,3,1.3,0.0,1,Emil,0.0,11,1,384,False,9,1237,,None,50,0,0,0,479616.jpg,2.1,81,0,0,Tot Wikström,0.3,False,None,a,15,466,58,23,0,196,0,0.0,11.6,Tot Wikström,1
1,1,1,None,None,0,8,479618,0,0,-2,2,4,1,0,3,0.7,0.0,0,Erik,0.0,11,0,385,False,8,458,,None,43,0,0,0,479618.jpg,1.4,31,0,0,Ahlstrand,0.6,False,None,a,15,466,25,291,0,257,0,0.0,5.8,Ahlstrand,1
1,5,1,None,None,10,78,96133,0,0,-1,1,12,24,0,3,3.3,0.0,3,Joel,0.0,23,0,386,False,23,2581,,None,49,0,0,0,96133.jpg,3.3,199,0,0,Allansson,0.5,False,None,a,15,466,97,169,0,136,0,0.0,19.8,Allansson,3
0,0,0,0,0,0,0,241640,0,0,-1,1,0,0,0,3,0.0,0.0,0,Jonathan,0.0,0,0,387,False,0,0,Korsbandsskadad. Tillbaka i spel: okänt,2021-03-23T09:31:54.474012Z,44,0,0,0,241640.jpg,0.0,0,0,0,Svedberg,0.0,False,None,i,15,466,0,7,0,17,0,0.0,0.0,Svedberg,0
1,8,4,100,100,9,33,531084,0,0,-2,2,24,12,0,3,3.0,0.0,4,Samuel,0.0,16,2,388,False,27,1757,,2021-04-06T10:14:36.025064Z,63,0,1,0,531084.jpg,3.7,117,0,0,Kroon,0.2,False,None,a,15,466,82,89,0,148,0,0.0,13.0,Kroon,1
2,6,5,100,100,5,12,105552,0,0,-3,3,11,1,0,3,0.3,0.0,0,Simon,0.0,11,0,389,False,17,1026,,2021-09-28T07:13:49.924567Z,47,0,0,0,105552.jpg,2.2,57,0,0,Lundevall,0.7,False,None,a,15,466,49,254,0,442,0,0.0,10.4,Lundevall,3
3,3,0,100,100,6,41,479615,0,0,-3,3,16,3,0,3,1.7,0.0,3,Thomas,0.0,11,0,390,False,17,1356,,2021-07-20T10:55:50.631851Z,47,0,0,0,479615.jpg,2.4,64,1,0,Boakye,1.2,False,None,a,15,466,52,1196,0,974,0,0.0,11.1,Boakye,2
1,7,0,100,100,9,85,484485,0,0,0,0,36,18,0,3,3.7,0.0,3,Amir,0.0,25,3,391,False,40,2610,,2021-08-10T08:32:17.907600Z,60,0,0,0,484485.jpg,3.6,177,0,0,Al-Ammari,0.9,False,None,a,15,466,105,521,0,447,0,0.0,17.5,Al-Ammari,5
0,1,1,None,None,0,0,531085,0,0,-4,4,0,0,0,4,1.3,0.0,1,Alexander,0.0,2,0,392,False,2,90,,None,36,0,0,0,531085.jpg,1.0,5,0,0,Johansson,2.5,False,None,a,15,466,7,883,0,1626,0,0.0,1.9,Alexander Johansson,1
1,2,2,None,None,5,22,143288,0,0,-4,4,3,0,1,4,1.3,0.0,0,Mikael,0.0,12,2,393,False,9,1086,,None,51,0,0,0,143288.jpg,2.1,27,0,0,Boman,2.0,False,None,a,15,466,51,1046,0,1337,0,0.0,10.0,Boman,0
3,5,4,None,None,11,35,249041,0,0,-1,1,1,4,2,4,2.3,0.0,2,Sadat,0.0,15,5,394,False,24,1928,,None,54,0,0,0,249041.jpg,3.1,76,0,0,Karim,1.4,False,None,a,15,466,94,1128,0,705,0,0.0,17.4,Karim,0
0,0,0,100,100,0,1,101065,0,0,-3,3,0,0,0,2,0.0,0.0,0,Phil,0.0,0,0,395,False,0,19,,2021-04-12T07:31:27.273562Z,47,0,0,0,101065.jpg,1.0,4,0,0,Ofosu Ayeh,0.1,False,None,a,15,466,1,1,0,99,0,0.0,0.2,Ofosu Ayeh,0
0,5,3,50,50,7,18,91073,0,0,-2,2,5,1,0,4,0.3,0.0,2,Marcus,0.0,23,6,396,False,20,2279,Fotskadad. Tillbaka i spel: 1-2 veckor,2021-10-29T08:29:29.048228Z,68,0,0,0,91073.jpg,3.3,57,0,0,Antonsson,9.1,False,None,d,15,466,88,4476,0,6622,0,0.0,12.9,Antonsson,0
0,0,0,100,100,0,0,538116,0,0,-3,3,0,0,0,4,0.0,0.0,0,Albin,0.0,0,0,441,False,0,0,,2021-11-26T09:03:18.073179Z,37,0,0,0,538116.jpg,0.0,0,0,0,Binnefors,0.4,False,None,a,15,466,0,351,0,231,0,0.0,0.0,Binnefors,0
0,0,0,None,None,0,0,538402,0,0,0,0,0,0,0,3,0.0,0.0,0,Kasper,0.0,0,0,442,False,0,0,,None,45,0,0,0,538402.jpg,0.0,0,0,0,Karlsson,0.1,False,None,a,15,466,0,27,0,13,0,0.0,0.0,Karlsson,0
0,0,0,None,None,2,5,531043,0,0,-1,1,0,6,0,1,0.0,0.0,7,Jeffrey,0.0,4,0,398,False,0,360,,None,39,0,0,0,531043.jpg,5.8,54,0,11,Gal,10.8,False,None,a,16,2961,23,1437,0,2273,0,0.0,5.9,Gal,0
1,1,1,100,100,4,58,193788,0,0,-2,2,2,8,1,2,0.7,0.0,1,Anton,0.0,25,0,399,False,10,1328,,2021-08-28T06:22:40.298083Z,43,0,0,0,193788.jpg,2.6,66,0,0,Kralj,1.1,False,None,a,16,2961,52,1002,0,1144,0,0.0,12.1,Kralj,1
0,0,0,None,None,0,0,86488,0,0,-3,3,0,0,0,2,0.0,0.0,0,Christoffer,0.0,0,0,400,False,0,0,,None,37,0,0,0,86488.jpg,0.0,0,0,0,Wiktorsson,3.8,False,None,a,16,2961,0,964,0,1373,0,0.0,0.0,Wiktorsson,0
1,0,0,100,100,2,49,531039,0,0,-1,1,3,6,0,2,1.7,0.0,7,Gustav,0.0,21,0,401,False,5,1033,,2021-09-18T06:50:31.286739Z,49,1,0,0,531039.jpg,1.9,57,0,0,Granath,0.3,False,None,a,16,2961,35,16,0,173,0,0.0,7.1,Granath,1
0,0,0,0,0,2,28,447097,0,0,-2,2,0,5,1,2,0.0,0.0,0,Daniel,0.0,7,0,402,False,1,469,Lämnat för Mjöndalen IF,2021-09-01T11:04:53.273719Z,43,0,0,0,447097.jpg,3.7,41,0,0,Janevski,0.2,False,None,u,16,2961,22,46,0,96,0,0.0,5.1,Janevski,0
1,0,0,0,0,3,230,249872,0,0,-2,2,0,40,2,2,0.0,0.0,0,Oliver,0.0,47,1,403,False,9,2295,Avstängd i GW30,2021-11-29T12:23:00.178615Z,48,0,0,0,249872.jpg,3.5,179,0,0,Ekroth,1.3,False,None,s,16,2961,90,437,0,655,0,0.0,18.8,Ekroth,6
0,0,0,None,None,0,0,531040,0,0,0,0,0,0,0,1,0.0,0.0,0,Hugo,0.0,0,0,404,False,0,0,,None,40,0,0,0,531040.jpg,0.0,0,0,0,Claesson,1.8,False,None,a,16,2961,0,73,0,184,0,0.0,0.0,Claesson,0
0,2,1,100,100,0,14,225242,0,0,-5,5,11,0,0,2,0.3,0.0,0,Jonathan,0.0,12,0,405,False,3,472,,2021-11-22T13:34:01.762522Z,45,0,0,0,225242.jpg,1.0,25,0,0,Tamimi,0.6,False,None,a,16,2961,18,17,0,370,0,0.0,4.0,Tamimi,1
2,7,4,None,None,2,59,225241,0,0,-5,5,15,6,0,2,2.0,0.0,7,Erik,0.0,29,0,406,False,24,1534,,None,50,0,0,0,225241.jpg,2.2,77,0,0,Lindell,0.4,False,None,a,16,2961,56,46,0,234,0,0.0,11.2,Lindell,2
3,2,1,100,100,7,146,177884,0,0,0,0,6,33,2,2,3.7,0.0,8,Sebastian,0.0,45,0,407,False,18,2540,,2021-07-13T08:23:41.955789Z,50,0,0,0,177884.jpg,3.7,195,0,0,Ohlsson,1.0,False,None,a,16,2961,108,608,0,346,0,0.0,21.6,Ohlsson,5
4,12,3,100,100,6,13,531037,0,0,0,0,25,6,3,3,1.7,0.0,1,Abdelrahman,0.0,35,4,408,False,44,1866,,2021-08-30T12:45:01.393037Z,50,0,0,0,531037.jpg,3.5,94,0,0,Saidi,3.0,False,None,a,16,2961,101,2095,0,1343,0,0.0,20.2,Saidi,4
0,0,0,0,0,0,5,66556,0,0,-2,2,0,0,0,3,0.0,0.0,0,Nicklas,0.0,0,0,409,False,0,49,Inte tillgänglig,2021-06-28T08:54:47.367989Z,43,0,0,0,66556.jpg,1.0,3,0,0,Maripuu,0.7,False,None,n,16,2961,3,19,0,435,0,0.0,0.7,Maripuu,0
1,2,1,100,100,3,16,204094,0,0,-2,2,5,2,1,3,0.0,0.0,0,Ferhad,0.0,14,1,410,False,7,738,,2021-10-16T06:23:04.574223Z,48,0,0,0,204094.jpg,2.7,41,0,0,Ayaz,0.4,False,None,a,16,2961,38,274,0,252,0,0.0,7.9,Ayaz,0
3,3,1,None,None,6,29,83946,0,0,-5,5,5,0,3,3,5.7,0.0,8,Johan,0.0,37,8,411,False,21,1858,,None,60,0,0,0,83946.jpg,3.5,52,0,0,Bertilsson,4.5,False,None,a,16,2961,106,1782,0,2170,0,0.0,17.7,Bertilsson,1
3,9,3,100,100,5,69,204903,0,0,-1,1,17,24,0,3,3.0,0.0,6,Christos,0.0,46,0,412,False,43,2354,,2021-10-02T06:34:56.561028Z,49,0,0,0,204903.jpg,3.5,203,0,0,Gravius,0.8,False,None,a,16,2961,94,397,0,377,0,0.0,19.2,Gravius,6
2,1,1,100,100,6,73,531036,0,0,-1,1,3,24,1,3,4.0,0.0,7,Adam,0.0,45,1,413,False,15,2477,,2021-09-23T12:00:08.223379Z,44,0,0,0,531036.jpg,3.2,202,1,0,Carlén,3.9,False,None,a,16,2961,91,1677,0,2076,0,0.0,20.7,Carlén,4
0,0,0,None,None,0,1,516497,0,0,-2,2,0,0,0,3,0.0,0.0,0,Adhavan,0.0,3,0,414,False,0,68,,None,48,0,0,0,516497.jpg,0.9,4,0,0,Rajamohan,0.1,False,None,a,16,2961,9,2,0,13,0,0.0,1.9,Rajamohan,1
1,2,1,100,100,1,2,463581,0,0,-2,2,0,0,1,4,1.3,0.0,3,Villiam,0.0,13,2,415,False,7,576,,2021-04-19T08:34:58.961382Z,53,0,0,0,463581.jpg,1.8,14,0,0,Dahlström,0.3,False,None,a,16,2961,38,38,0,148,0,0.0,7.2,Dahlström,1
5,15,3,100,100,6,7,477408,0,0,7,-7,42,1,5,4,6.0,0.0,4,Victor,0.0,49,14,416,True,53,2545,,2021-11-30T12:49:42.598848Z,72,0,0,0,477408.jpg,5.3,76,1,0,Edvardsen,30.5,False,None,a,16,2961,153,17633,0,11580,0,0.0,21.2,Edvardsen,2
1,3,3,100,100,1,6,249042,0,0,-4,4,1,1,0,4,0.7,0.0,0,Sargon,0.0,13,0,417,False,8,787,,2021-07-16T18:06:15.884978Z,56,0,0,0,249042.jpg,1.8,22,0,0,Abraham,3.9,False,None,a,16,2961,33,359,0,2765,0,0.0,5.9,Abraham,0
0,0,0,None,None,0,0,531044,0,0,-1,1,0,0,0,2,0.0,0.0,0,Tufve,0.0,0,0,418,False,0,0,,None,39,0,0,0,531044.jpg,0.0,0,0,0,Östlund,1.1,False,None,a,16,2961,0,113,0,212,0,0.0,0.0,Östlund,0
0,0,0,100,100,6,110,505647,0,0,-2,2,2,11,0,2,1.0,0.0,6,Sean,0.0,36,0,421,False,4,1957,,2021-08-30T12:45:01.371397Z,48,0,0,0,505647.jpg,2.5,88,0,0,Sabetkar,0.4,False,None,a,16,2961,66,51,0,206,0,0.0,13.8,Sabetkar,5
0,0,0,100,100,2,11,531828,0,0,0,0,0,1,0,3,0.0,0.0,0,Justin,0.0,4,0,456,False,1,367,,2021-11-22T13:34:01.779981Z,50,0,0,0,531828.jpg,1.6,20,0,0,Salmon,0.0,False,None,a,16,2961,13,1,0,1,0,0.0,2.6,Salmon,1
1,2,2,None,None,5,40,530511,0,0,-1,1,4,6,2,2,6.0,0.0,9,Axel,0.0,12,1,490,False,7,805,,None,44,0,0,0,530511.jpg,3.7,70,0,0,Lindahl,0.1,False,None,a,16,2961,55,78,0,21,0,0.0,12.5,Lindahl,2
0,0,0,None,None,1,12,175941,0,0,1,-1,0,18,0,1,2.3,0.0,0,Alfie,0.0,24,0,492,False,0,1170,,None,46,0,0,0,175941.jpg,3.7,140,0,44,Whiteman,1.4,False,None,a,16,2961,48,686,0,145,0,0.0,10.4,Whiteman,1
0,0,0,None,None,0,0,547863,0,0,-1,1,0,0,0,1,0.0,0.0,0,Karl,0.0,0,0,493,False,0,0,,None,39,0,0,0,547863.jpg,0.0,0,0,0,Serrano,0.9,False,None,a,16,2961,0,389,0,62,0,0.0,0.0,Serrano,0
1,1,1,100,100,1,11,81797,0,0,-1,1,1,0,1,4,1.0,0.0,1,Nikola,0.0,16,2,494,False,8,724,,2021-10-16T06:23:04.608192Z,69,0,0,0,81797.jpg,2.6,26,0,0,Djurdjic,0.3,False,None,a,16,2961,29,567,0,441,0,0.0,4.2,Djurdjic,3
0,0,0,100,100,0,0,550689,0,0,-1,1,0,0,0,3,0.0,0.0,0,Jakob,0.0,1,0,499,False,0,10,,2021-10-16T06:23:04.591554Z,44,0,0,0,550689.jpg,1.0,0,0,0,Andersson,0.0,False,None,a,16,2961,1,3,0,1,0,0.0,0.2,Andersson,0
